target_names,zone_1_d,zone_2_d,zone_3_d,zone_4_d,zone_5_d,zone_6_d,zone_7_d,zone_8_d,zone_9_d,zone_10_d,zone_11_d,zone_12_d,zone_13_d,zone_14_d,zone_15_d,zone_16_d,target
K,0.0,0.0,0.0,0.0,0.0,25.781,24.219,0.0,0.0,33.594,10.352,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,28.223,0.0,0.0,0.0,30.078,0.0,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,33.203,35.938,0.0,0.0,26.855,18.262,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,25.0,13.379,0.0,0.0,21.289,16.309,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,29.883,18.457,0.0,0.0,13.477,13.867,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,22.266,19.629,0.0,0.0,24.121,16.602,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,11.523,24.316,0.0,0.0,21.094,11.426,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,28.32,0.0,0.0,0.0,30.664,0.0,0.0,0.0,0.0,0.0,0.0,11
K,0.0,0.0,0.0,0.0,0.0,24.805,21.582,0.0,0.0,17.969,10.449,0.0,0.0,0.0,0.0,0.0,11
z,0.0,0.0,0.0,0.0,0.0,22.949,0.0,0.0,0.0,30.762,0.0,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,7.617,21.484,0.0,0.0,22.852,10.352,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.516,31.25,0.0,0.0,40.137,18.359,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.422,13.379,0.0,0.0,39.062,11.133,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,3.223,31.25,38.574,0.0,10.254,52.93,31.152,3.906,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.09,17.773,0.0,0.0,26.953,14.844,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,2.93,18.066,0.0,0.0,15.918,14.844,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.824,25.098,0.0,0.0,33.203,17.871,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.332,11.523,0.0,0.0,22.656,6.934,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,33.496,10.352,0.0,0.0,35.254,17.676,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.34,10.254,0.0,0.0,26.855,14.648,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.984,22.461,0.0,0.0,29.785,8.008,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.258,9.277,0.0,0.0,16.797,10.254,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,31.055,29.785,0.0,1.172,46.094,21.289,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.633,0.0,0.0,0.488,22.168,13.672,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.062,24.121,0.0,0.0,32.324,11.816,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.488,0.0,0.0,0.0,31.445,13.281,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,2.93,55.078,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.684,40.723,0.0,0.0,44.434,17.676,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.121,9.375,0.0,0.0,30.273,10.156,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.574,22.461,0.0,0.0,27.832,13.965,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.406,15.43,0.0,0.0,23.34,7.91,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.668,24.219,0.0,0.0,26.367,13.379,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.59,9.961,0.0,0.0,30.176,10.938,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.605,25.195,0.0,0.0,21.875,16.895,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,44.531,5.957,0.0,0.0,44.141,25.879,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.32,11.621,0.0,0.0,31.738,15.137,0.0,0.0,0.0,0.0,0.0,26
z,0.0,9.18,2.344,0.0,0.0,21.875,27.93,0.0,0.0,37.012,19.922,0.0,0.0,0.879,2.051,0.0,26
z,0.0,0.0,0.0,0.0,5.664,29.102,46.68,2.344,11.23,46.68,25.195,15.039,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.699,4.785,0.0,0.0,22.559,12.012,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,4.785,39.355,3.809,0.0,4.004,30.957,20.508,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.727,1.562,0.0,0.0,19.434,13.379,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.781,31.543,4.102,0.0,5.273,34.57,18.164,0.586,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.156,21.582,0.0,0.0,33.887,11.133,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,35.254,1.074,0.0,0.0,28.125,17.48,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.711,14.16,0.0,0.0,29.98,15.918,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,3.711,33.887,20.703,0.0,4.98,37.891,22.852,2.637,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.66,27.637,34.375,0.0,0.0,58.398,22.461,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.695,11.719,0.0,0.0,11.328,4.492,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.879,0.0,0.0,12.305,36.816,0.0,1.27,39.453,19.141,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.18,20.41,0.0,0.0,30.957,16.016,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,52.344,21.387,0.0,0.0,37.891,33.398,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.57,19.434,0.0,0.0,24.902,11.23,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.457,6.348,0.0,0.0,20.02,12.5,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.473,29.199,0.0,0.0,31.934,23.633,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.953,35.938,40.234,0.0,0.0,52.051,30.273,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.625,13.281,0.0,0.0,21.973,7.91,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,2.93,26.074,0.0,0.0,7.715,23.633,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,41.113,1.562,0.0,0.0,38.086,15.918,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.539,7.031,0.0,3.125,34.277,25.977,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.652,18.75,0.0,0.0,30.078,18.848,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.137,41.602,0.879,0.0,35.352,7.91,0.0,0.0,0.0,0.0,0.0,26
z,0.0,15.43,3.418,0.0,0.0,14.16,20.996,0.0,5.371,47.363,23.535,1.465,2.344,8.887,4.297,2.051,26
z,0.0,0.0,0.0,0.0,0.0,19.434,6.055,0.0,0.0,24.512,9.18,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.473,31.055,0.0,0.0,28.223,15.234,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.145,14.648,0.0,0.0,38.867,16.113,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.602,12.988,0.0,0.0,27.832,10.938,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.195,32.129,12.598,0.0,0.0,8.691,29.59,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.883,14.746,0.0,0.0,19.922,25.293,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.867,14.648,0.0,0.0,23.926,10.547,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.973,25.977,0.0,0.0,27.93,7.324,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.371,0.0,0.0,3.809,31.25,22.363,1.27,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.91,9.082,0.0,0.0,32.324,15.527,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.531,4.492,0.0,0.0,23.633,10.449,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,37.598,25.488,0.0,0.0,53.418,34.473,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.785,23.047,0.0,2.246,32.422,19.434,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.129,0.0,0.0,0.0,33.594,0.0,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.793,16.113,0.0,0.0,28.809,14.941,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.902,28.809,0.0,0.0,30.176,10.254,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.938,26.855,0.0,0.0,17.773,24.316,0.684,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.707,36.719,0.0,0.195,41.211,20.801,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.914,31.152,0.0,0.0,34.863,8.496,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.293,0.195,0.0,6.152,35.938,46.68,0.0,0.0,37.598,40.234,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.227,15.918,0.0,1.855,41.895,13.574,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.434,12.891,0.0,0.0,20.508,11.23,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.617,8.789,0.0,0.0,39.746,19.141,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,7.031,30.469,0.0,0.0,26.953,15.43,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.367,30.371,9.863,0.0,4.199,32.227,17.383,0.879,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.16,18.066,0.0,0.0,29.102,8.594,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.613,37.891,0.0,0.0,43.359,28.906,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.332,19.336,0.0,0.0,15.82,9.766,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.395,21.289,0.0,0.0,21.289,21.875,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.992,10.449,0.0,0.0,33.105,9.57,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.758,11.621,0.0,0.0,34.766,19.141,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.324,18.164,0.0,0.0,30.469,22.07,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,33.203,9.18,0.0,0.0,46.973,11.328,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.004,23.145,0.0,0.0,31.445,21.387,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.387,20.703,0.0,0.0,37.598,9.082,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.074,40.918,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.953,29.004,4.883,0.0,0.0,29.297,18.945,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.348,32.324,0.0,0.0,29.59,14.844,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.727,29.883,0.0,0.0,34.277,15.234,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.535,0.0,0.0,0.0,21.387,4.59,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.797,17.871,0.0,0.0,26.562,14.844,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.297,12.305,0.0,0.0,28.223,10.84,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.398,33.398,0.0,0.0,35.156,12.402,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.914,10.547,0.0,0.0,14.746,7.227,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.504,6.25,0.0,0.0,26.855,10.84,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,2.051,24.023,17.188,0.0,0.0,25.0,20.703,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.777,21.777,0.0,4.59,36.816,21.484,1.758,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.098,14.16,0.0,0.0,31.25,15.918,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.176,15.723,0.0,0.0,28.613,20.41,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.707,5.273,0.0,0.0,21.582,7.129,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.293,17.969,0.0,0.0,23.438,13.477,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.504,22.559,0.0,0.0,28.223,12.988,0.0,0.0,0.0,0.0,0.0,26
z,0.0,4.199,7.422,0.0,0.0,2.539,32.324,0.0,7.227,50.586,9.375,0.0,0.977,1.27,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.172,37.793,0.0,0.0,36.133,26.465,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,10.156,22.363,30.371,0.0,6.836,39.258,18.555,6.836,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.797,5.566,0.0,0.0,12.207,4.883,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.336,32.324,0.0,0.0,33.887,20.215,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.637,6.543,0.0,0.0,32.227,16.699,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.379,32.617,0.0,0.0,39.844,12.109,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.078,9.082,0.0,0.0,46.68,27.637,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,35.742,14.258,0.0,0.0,27.441,30.176,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.637,4.395,0.0,0.0,21.289,10.84,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.844,16.016,0.0,0.0,14.062,14.941,0.0,0.0,0.0,0.0,0.0,26
z,0.0,5.176,2.832,0.0,0.0,8.594,36.523,0.0,0.0,42.578,16.016,0.0,0.0,1.27,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.051,0.586,0.0,0.0,16.602,7.812,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.477,8.105,0.0,0.0,18.066,8.496,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.766,17.871,0.0,0.0,19.629,13.77,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.535,13.379,0.0,0.0,27.246,18.848,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.215,31.152,0.0,0.0,40.332,11.816,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.547,22.363,0.0,0.0,25.977,13.379,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.41,23.73,0.0,0.0,25.195,11.719,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.746,7.324,0.0,0.0,18.262,4.59,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.02,25.488,0.0,0.0,27.148,14.648,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,5.762,30.566,27.246,0.0,0.0,35.254,24.219,0.586,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.676,25.0,0.0,0.0,16.992,17.773,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.805,16.211,0.0,8.398,30.469,13.574,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.527,35.352,0.0,0.0,30.176,16.992,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.207,16.895,0.0,0.0,25.293,8.984,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.996,20.215,0.0,0.0,25.684,15.332,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.121,16.992,0.0,0.0,28.125,19.531,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.746,11.719,0.0,0.0,16.602,10.156,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.848,15.039,0.0,0.0,15.332,16.797,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.566,12.598,0.0,0.0,33.301,24.707,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,4.59,20.41,1.074,0.0,0.684,26.172,21.973,4.004,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.715,9.961,0.0,0.0,31.934,12.598,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.824,22.754,0.0,0.0,30.176,15.527,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.613,13.086,0.0,0.0,36.328,24.902,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.785,4.785,0.0,0.0,23.926,19.727,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.98,18.359,0.0,0.0,31.934,17.09,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.926,23.73,0.0,0.0,33.789,16.699,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.652,27.344,0.0,0.0,28.32,13.965,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.293,49.023,54.102,0.0,2.344,56.934,14.258,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.965,27.148,0.0,0.0,48.047,18.164,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,3.613,29.883,25.977,0.0,3.516,47.168,16.797,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.945,33.594,0.0,0.0,41.406,17.578,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.977,0.0,0.0,15.723,58.105,0.0,5.566,57.617,19.336,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.77,32.422,0.0,0.0,4.688,33.887,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.699,27.051,0.0,3.613,46.191,18.457,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.996,10.547,0.0,0.0,24.805,15.43,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.414,26.562,0.0,0.0,45.508,23.34,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.598,22.168,0.0,0.0,23.34,14.062,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.785,13.574,0.0,0.0,37.109,16.504,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.73,2.734,0.0,0.0,22.07,10.449,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,22.559,7.812,0.0,6.934,25.977,14.746,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.562,18.066,0.0,0.0,25.977,20.996,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,2.344,1.855,0.0,11.426,43.262,1.27,5.957,42.578,14.551,0.0,0.195,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.816,19.238,0.0,0.0,25.098,14.453,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.062,12.695,0.0,0.0,16.016,14.746,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.406,9.375,0.0,0.0,22.07,13.281,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,5.176,17.48,0.0,0.0,17.969,11.523,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.457,16.992,0.0,0.0,34.668,14.648,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.348,23.34,0.0,0.0,32.227,8.203,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,7.91,30.469,0.0,0.0,32.422,13.867,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.301,21.484,0.0,0.0,21.973,11.914,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,34.961,13.477,0.0,0.781,47.07,23.73,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.117,16.113,0.0,0.0,33.398,17.578,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.398,23.828,0.0,0.0,27.734,6.836,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.055,29.395,0.0,0.0,25.0,15.82,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.332,16.016,0.0,0.0,12.598,17.676,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.199,0.391,0.0,0.0,23.145,17.871,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.426,30.371,0.0,0.0,31.055,19.824,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.871,29.102,0.0,2.344,36.426,17.188,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.562,38.477,0.586,0.0,4.883,37.695,26.172,0.195,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.758,21.875,26.855,0.0,0.0,29.59,18.359,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.023,23.633,0.0,0.0,27.637,13.477,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.492,38.477,0.0,0.0,44.629,28.418,0.195,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.746,20.996,0.0,0.0,30.762,15.332,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,2.344,33.789,0.0,0.0,0.0,35.449,17.969,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.18,29.59,0.0,0.0,37.5,12.207,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,5.762,33.887,0.0,1.074,38.379,23.242,1.562,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.547,21.094,0.0,0.0,29.199,10.254,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.312,42.48,0.684,2.93,44.434,16.504,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.805,27.734,0.0,0.0,35.352,18.75,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,3.418,32.715,0.0,0.0,0.0,33.691,21.387,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.457,1.465,0.0,0.0,19.043,8.301,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,2.148,21.582,9.668,0.0,0.0,31.543,12.988,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.195,0.0,0.0,7.227,26.953,35.84,0.0,4.98,48.926,15.039,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,31.445,6.836,0.0,0.0,25.879,18.555,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.34,9.082,0.0,0.0,27.637,13.672,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.344,38.281,0.0,0.0,39.746,16.895,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.078,1.66,0.0,0.0,22.559,11.426,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.551,14.16,0.0,0.0,24.023,11.328,0.0,0.0,0.0,0.0,0.0,26
